races,wins,podiums,poles,front_rows,wet_races,wet_wins,wet_podiums,gained_positions,lost_positions,collisions,points,wins_not_from_pole,starting_position,champion
13,0,0,0,0,0,0,0,28,0,3,22,0,179,0
17,0,0,0,0,1,0,0,55,0,2,12,0,280,0
1,0,0,0,0,0,0,0,3,0,0,10,0,8,0
8,0,1,0,0,2,0,1,17,0,0,48,0,71,0
14,0,0,0,0,4,0,0,25,0,1,6,0,202,0
1,0,0,0,0,1,0,0,5,0,0,0,0,17,0
19,0,0,0,0,2,0,0,44,0,1,0,0,416,0
1,0,0,0,0,0,0,0,9,0,0,0,0,20,0
3,0,0,0,0,0,0,0,16,0,0,8,0,48,0
1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
2,0,0,0,0,1,0,0,0,0,0,0,0,54,0
4,0,2,0,0,0,0,0,6,5,0,44,0,20,0
7,0,0,0,0,2,0,0,33,0,0,18,0,117,0
1,0,0,0,0,0,0,0,11,0,0,0,0,23,0
1,0,0,0,0,0,0,0,14,0,0,6,0,21,0
4,0,0,0,0,2,0,0,2,0,0,8,0,39,0
4,0,0,0,0,1,0,0,12,0,1,4,0,72,0
2,0,0,0,0,1,0,0,9,0,0,6,0,27,0
2,0,0,0,0,0,0,0,0,6,0,0,0,35,0
9,2,5,0,0,2,1,2,26,0,1,104,2,75,0
8,0,2,0,1,0,0,0,13,0,1,50,0,58,0
7,1,2,0,0,0,0,0,11,1,1,50,1,40,0
7,0,0,0,0,0,0,0,23,0,1,9,0,107,0
11,1,1,0,0,2,0,0,40,1,2,34,1,171,0
10,0,0,0,0,2,0,0,9,0,1,8,0,163,0
1,0,0,0,0,1,0,0,0,0,0,0,0,25,0
1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1,0,0,0,0,1,0,0,0,0,0,0,0,16,0
3,0,0,0,0,1,0,0,18,0,0,6,0,60,0
1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
4,0,0,0,0,0,0,0,9,0,1,0,0,68,0
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
9,0,4,1,2,1,0,0,20,17,0,91,0,51,0
14,2,4,0,2,2,2,2,25,3,1,139,2,97,0
2,0,0,0,0,1,0,0,0,0,1,0,0,10,0
1,0,0,0,0,0,0,0,4,0,0,2,0,13,0
1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1,0,0,0,0,0,0,0,12,0,0,6,0,19,0
2,0,0,0,0,1,0,0,0,0,0,0,0,24,0
1,0,0,0,0,0,0,0,9,0,0,2,0,18,0
2,0,1,0,0,0,0,0,27,0,0,21,0,37,0
4,0,0,0,0,1,0,0,0,1,1,2,0,56,0
2,0,0,0,0,1,0,0,10,0,0,1,0,33,0
1,0,0,0,0,1,0,0,5,0,0,2,0,14,0
1,0,0,0,0,1,0,0,0,0,0,0,0,24,0
1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1,0,0,0,0,0,0,0,7,0,0,1,0,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1,0,0,0,0,0,0,0,10,0,0,0,0,21,0
4,0,2,0,0,0,0,0,13,0,0,38,0,35,0
7,0,3,0,0,0,0,0,14,0,1,71,0,46,0
9,1,2,1,2,1,0,1,17,13,1,70,0,68,0
7,2,6,5,5,2,0,2,5,12,0,118,1,14,1
6,0,3,0,0,1,0,0,18,0,0,48,0,61,0
6,0,0,0,0,2,0,0,3,0,0,0,0,89,0
9,0,0,0,0,0,0,0,19,0,1,22,0,120,0
1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
2,0,0,0,0,0,0,0,9,0,1,0,0,51,0
12,0,0,0,0,0,0,0,42,0,0,2,0,275,0
13,0,0,0,0,2,0,0,11,0,5,2,0,284,0
7,0,0,0,0,0,0,0,7,0,0,14,0,80,0
15,0,0,0,0,0,0,0,81,0,4,29,0,305,0
15,0,0,0,0,3,0,0,54,4,2,6,0,266,0
14,0,0,0,0,3,0,0,22,6,4,10,0,182,0
13,0,0,0,0,1,0,0,55,2,2,5,0,230,0
14,0,0,0,0,4,0,0,75,0,2,25,0,224,0
2,0,0,0,0,0,0,0,0,0,0,0,0,33,0
6,0,0,0,0,0,0,0,17,1,0,24,0,51,0
5,0,0,0,0,1,0,0,7,0,0,5,0,66,0
1,0,0,0,0,1,0,0,10,0,0,4,0,18,0
1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
5,0,1,0,0,1,0,0,33,3,1,22,0,78,0
16,0,0,0,0,0,0,0,72,0,0,32,0,289,0
15,0,0,0,0,0,0,0,139,0,2,38,0,315,0
15,0,0,0,0,3,0,0,45,0,1,8,0,253,0
1,0,0,0,0,1,0,0,11,0,0,0,0,24,0
7,0,0,0,0,0,0,0,14,0,0,0,0,174,0
13,0,0,0,0,1,0,0,62,0,1,24,0,272,0
13,0,0,0,0,2,0,0,35,0,3,2,0,262,0
14,0,0,0,0,0,0,0,14,0,1,0,0,336,0
14,0,0,0,0,0,0,0,64,0,1,14,0,290,0
8,0,0,0,0,1,0,0,20,0,0,0,0,177,0
3,0,0,0,0,1,0,0,0,0,1,0,0,68,0
15,0,0,0,0,2,0,0,43,0,5,4,0,358,0
9,0,0,0,0,2,0,0,32,0,1,14,0,152,0
14,0,0,0,0,2,0,0,23,3,1,38,0,173,0
14,0,0,0,1,0,0,0,9,11,2,14,0,173,0
16,0,0,0,0,4,0,0,51,3,4,36,0,217,0
13,0,0,0,0,2,0,0,75,0,1,26,0,238,0
8,0,0,0,0,1,0,0,46,0,2,11,0,149,0
16,0,0,0,0,1,0,0,60,0,7,33,0,250,0
9,0,0,0,0,0,0,0,30,0,1,12,0,160,0
2,0,0,0,0,1,0,0,0,0,0,0,0,46,0
1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1,0,0,0,0,0,0,0,7,0,0,4,0,15,0
1,0,0,0,0,1,0,0,0,0,0,0,0,12,0
1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
5,0,1,0,0,1,0,1,6,0,0,38,0,30,0
6,1,3,0,1,2,0,1,3,1,1,76,1,22,0
1,0,0,0,0,0,0,0,7,0,0,8,0,13,0
3,0,1,0,0,0,0,0,15,0,0,34,0,29,0
2,0,0,0,0,1,0,0,0,0,0,0,0,20,0
5,0,0,0,0,0,0,0,17,0,0,0,0,85,0
21,0,0,0,0,1,0,0,45,14,2,29,0,289,0
21,0,1,0,0,1,0,0,38,27,1,93,0,210,0
17,1,1,0,0,1,0,0,42,14,1,75,1,174,0
22,0,1,0,1,5,0,0,11,32,1,113,0,160,0
3,0,0,0,0,0,0,0,3,0,0,6,0,39,0
3,0,0,0,0,0,0,0,15,0,0,6,0,52,0
1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
1,0,0,0,0,1,0,0,0,0,1,0,0,23,0
2,0,0,0,0,0,0,0,0,0,1,0,0,31,0
11,0,0,0,0,3,0,0,29,0,1,28,0,145,0
10,0,2,0,0,0,0,0,19,2,1,57,0,89,0
4,0,0,0,0,0,0,0,0,0,2,0,0,50,0
2,0,0,0,0,0,0,0,3,2,0,0,0,37,0
4,0,0,0,0,0,0,0,14,0,0,22,0,43,0
1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
4,0,0,0,0,2,0,0,8,1,0,1,0,46,0
4,0,0,0,0,1,0,0,24,0,0,6,0,68,0
6,0,0,0,0,3,0,0,18,0,1,28,0,73,0
17,0,1,0,0,3,0,0,24,3,5,65,0,146,0
16,0,2,0,0,3,0,1,31,12,2,67,0,140,0
16,0,3,0,0,2,0,0,64,0,3,140,0,157,0
17,0,3,0,0,5,0,1,32,3,4,105,0,144,0
17,3,5,1,7,2,0,0,5,13,3,156,3,58,0
17,1,6,0,3,1,0,0,5,38,1,157,1,59,0
15,2,3,3,6,2,0,0,30,14,2,146,1,90,0
11,0,1,0,1,2,0,0,8,5,2,61,0,71,0
18,0,2,1,1,0,0,0,45,12,1,122,0,155,0
18,0,1,0,0,2,0,0,31,10,1,59,0,179,0
17,0,0,0,0,3,0,0,29,7,3,18,0,210,0
14,0,0,0,0,2,0,0,37,0,3,5,0,238,0
10,0,0,0,0,0,0,0,47,0,2,6,0,221,0
13,0,0,0,0,1,0,0,83,0,1,10,0,301,0
1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
1,0,0,0,0,0,0,0,0,12,1,0,0,17,0
1,0,0,0,0,0,0,0,9,0,1,0,0,32,0
5,0,0,0,0,0,0,0,5,0,0,12,0,52,0
1,0,0,0,0,0,0,0,0,5,1,0,0,26,0
1,0,0,0,0,0,0,0,11,0,0,0,0,22,0
2,0,1,0,0,0,0,0,1,0,0,15,0,16,0
2,0,0,0,0,0,0,0,20,0,0,22,0,29,0
1,0,0,0,0,0,0,0,0,1,0,6,0,6,0
1,0,0,0,0,1,0,0,0,0,0,0,0,14,0
2,0,1,0,0,0,0,0,6,0,0,15,0,21,0
10,0,0,0,0,2,0,0,36,0,0,46,0,125,0
8,0,0,0,0,2,0,0,6,2,1,1,0,120,0
1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1,0,0,0,0,0,0,0,17,0,0,0,0,29,0
7,0,0,0,0,1,0,0,43,0,0,6,0,150,0
15,0,3,2,4,2,0,1,10,6,3,61,0,156,0
14,2,3,3,6,1,0,0,8,29,1,101,2,108,0
14,0,1,4,6,5,0,0,20,28,4,52,0,95,0
16,2,4,5,9,1,0,0,11,16,6,84,1,55,0
15,3,7,4,8,1,0,0,11,18,0,160,2,49,0
16,0,4,0,1,1,0,1,45,1,1,122,0,160,0
1,0,0,0,0,0,0,0,3,0,0,12,0,7,0
16,0,0,0,0,0,0,0,20,6,1,77,0,126,0
14,0,0,0,0,0,0,0,43,0,1,11,0,238,0
13,0,0,0,0,3,0,0,37,0,3,1,0,275,0
9,0,0,0,0,3,0,0,73,0,2,12,0,198,0
1,0,0,0,0,0,0,0,8,0,0,0,0,22,0
1,0,0,0,0,0,0,0,8,0,0,2,0,17,0
5,0,0,0,0,0,0,0,12,0,0,8,0,103,0
1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
4,0,0,0,0,1,0,0,7,3,1,20,0,39,0
16,0,0,0,0,3,0,0,62,0,5,8,0,305,0
10,0,0,0,0,2,0,0,37,0,1,4,0,205,0
12,0,0,0,0,2,0,0,20,0,1,6,0,192,0
17,0,0,0,0,5,0,0,51,1,5,36,0,242,0
2,0,0,0,0,0,0,0,5,0,1,6,0,27,0
5,0,0,0,0,2,0,0,11,0,0,1,0,73,0
1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2,0,0,0,0,1,0,0,12,0,1,6,0,28,0
7,0,0,0,0,1,0,0,26,0,0,11,0,138,0
2,0,0,0,0,1,0,0,22,0,0,0,0,48,0
2,0,0,0,0,0,0,0,0,0,1,0,0,36,0
9,0,0,0,0,1,0,0,22,2,3,12,0,129,0
14,0,1,0,0,1,0,0,39,0,2,53,0,153,0
15,0,0,0,0,2,0,0,38,0,2,13,0,240,0
14,0,1,0,0,1,0,0,43,0,3,36,0,186,0
15,0,2,1,1,6,0,2,14,0,2,40,0,154,0
15,1,3,0,3,1,1,1,22,7,3,68,1,100,0
14,1,2,1,2,1,0,0,8,8,1,49,1,94,0
16,0,1,0,0,1,0,0,35,0,3,40,0,230,0
16,0,0,0,0,3,0,0,15,0,3,5,0,217,0
16,0,0,0,0,0,0,0,28,8,2,26,0,177,0
16,0,1,0,0,0,0,0,10,9,0,31,0,147,0
16,0,0,0,0,3,0,0,21,7,1,56,0,159,0
16,0,6,1,2,3,0,2,30,8,1,136,0,87,0
16,1,1,0,2,1,0,0,11,20,0,105,1,92,0
16,2,8,4,7,4,0,2,17,8,2,176,0,57,0
16,1,9,1,11,3,0,2,4,8,3,177,1,40,0
15,0,2,0,0,4,0,0,23,9,3,88,0,111,0
8,0,0,0,0,1,0,0,31,1,1,17,0,113,0
1,0,0,0,0,1,0,0,3,0,0,1,0,13,0
6,0,1,0,0,3,0,0,23,0,0,30,0,79,0
2,0,0,0,0,0,0,0,20,0,0,20,0,30,0
3,0,0,0,0,1,0,0,15,0,0,0,0,69,0
3,0,1,0,1,1,0,0,9,0,0,34,0,23,0
7,0,3,0,2,2,0,1,8,15,0,62,0,32,0
9,0,2,0,1,1,0,0,8,6,2,43,0,66,0
10,0,5,0,0,2,0,0,22,0,0,118,0,66,0
10,0,2,0,0,0,0,0,44,3,0,96,0,96,0
8,1,1,0,0,1,0,0,5,9,0,47,1,56,0
5,0,0,0,0,1,0,0,3,1,1,22,0,35,0
6,0,0,0,0,2,0,0,18,0,0,0,0,135,0
4,0,0,0,0,1,0,0,25,0,0,4,0,89,0
12,0,0,0,0,2,0,0,16,4,2,0,0,238,0
1,0,0,0,0,0,0,0,6,0,0,1,0,16,0
8,0,0,0,0,0,0,0,15,1,0,0,0,141,0
3,0,0,0,0,1,0,0,15,2,0,0,0,50,0
5,0,1,0,0,1,0,0,6,8,0,19,0,44,0
16,0,0,0,0,3,0,0,17,16,1,102,0,110,0
18,1,7,1,3,5,0,2,28,13,2,184,1,105,0
17,0,1,0,0,2,0,0,23,21,1,47,0,182,0
19,0,3,0,1,5,0,2,26,6,2,136,0,132,0
21,0,0,0,0,1,0,0,40,6,0,1,0,393,0
2,0,0,0,0,0,0,0,4,0,0,0,0,33,0
1,0,0,0,0,0,0,0,9,0,0,0,0,23,0
3,0,0,0,0,0,0,0,9,0,1,12,0,34,0
4,0,0,0,0,0,0,0,2,0,0,8,0,54,0
7,0,1,0,0,3,0,1,3,7,1,37,0,33,0
1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
5,0,1,0,0,2,0,1,12,0,0,17,0,71,0
3,0,0,0,0,1,0,0,0,0,0,0,0,35,0
5,0,0,0,0,1,0,0,15,0,1,4,0,83,0
1,0,0,0,0,1,0,0,8,0,0,0,0,22,0
1,0,0,0,0,0,0,0,6,0,0,0,0,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
1,0,0,0,0,0,0,0,8,0,0,0,0,21,0
8,0,0,0,0,0,0,0,13,0,3,4,0,143,0
12,0,0,0,0,0,0,0,30,0,1,0,0,225,0
1,0,0,0,0,0,0,0,0,0,0,0,0,32,0
13,0,0,0,0,1,0,0,37,2,0,0,0,237,0
3,0,0,0,0,0,0,0,10,0,0,8,0,59,0
8,0,0,0,0,4,0,0,41,0,0,32,0,113,0
6,0,0,0,0,1,0,0,22,0,0,38,0,55,0
2,0,0,0,0,0,0,0,19,0,0,8,0,52,0
4,0,0,0,0,1,0,0,0,0,0,0,0,89,0
3,0,1,0,0,0,0,0,10,0,0,24,0,32,0
14,0,0,0,0,3,0,0,35,0,2,49,0,147,0
1,0,0,0,0,0,0,0,0,0,0,0,0,26,0
16,0,0,0,0,3,0,0,37,0,2,0,0,364,0
1,0,0,0,0,1,0,0,0,0,0,0,0,15,0
1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
1,0,0,0,0,0,0,0,0,2,0,0,0,25,0
1,0,0,0,0,0,0,0,0,1,0,0,0,22,0
1,0,0,0,0,0,0,0,0,6,0,0,0,10,0
1,0,0,0,0,0,0,0,0,6,0,0,0,16,0
1,0,0,0,0,0,0,0,2,0,1,0,0,30,0
1,0,0,0,0,0,0,0,7,0,0,4,0,15,0
1,0,0,0,0,0,0,0,0,6,0,0,0,24,0
1,0,0,0,0,0,0,0,0,9,0,0,0,11,0
2,1,1,0,0,0,0,0,5,0,0,25,1,25,0
1,0,1,0,0,0,0,0,1,0,0,18,0,3,0
1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1,0,0,0,0,0,0,0,9,0,0,0,0,20,0
3,0,0,0,0,1,0,0,0,0,0,0,0,68,0
2,0,0,0,0,1,0,0,19,0,0,8,0,37,0
1,0,0,0,0,1,0,0,0,0,0,0,0,16,0
1,0,0,0,0,0,0,0,8,0,0,4,0,16,0
1,0,0,0,0,0,0,0,3,0,0,2,0,12,0
2,0,0,0,0,1,0,0,0,0,2,0,0,40,0
1,0,0,0,0,0,0,0,15,0,0,0,0,26,0
1,0,0,0,0,0,0,0,13,0,0,4,0,21,0
10,0,1,0,0,0,0,0,48,0,1,51,0,152,0
10,0,0,0,0,2,0,0,27,1,1,25,0,152,0
8,0,0,0,0,2,0,0,53,1,1,2,0,158,0
4,0,0,0,0,1,0,0,11,3,0,0,0,60,0
4,0,0,0,0,0,0,0,9,0,1,0,0,59,0
6,0,0,0,0,1,0,0,31,0,2,6,0,113,0
3,0,0,0,0,2,0,0,22,0,0,8,0,51,0
9,0,0,0,0,0,0,0,49,0,1,4,0,179,0
7,0,0,0,0,0,0,0,2,4,1,0,0,112,0
19,0,3,0,1,2,0,0,21,17,6,96,0,147,0
19,0,6,0,0,0,0,0,47,21,1,132,0,154,0
19,0,0,0,0,2,0,0,37,9,1,8,0,284,0
19,0,1,0,0,1,0,0,37,9,4,51,0,195,0
21,0,0,0,0,3,0,0,57,16,1,29,0,295,0
20,0,0,0,0,1,0,0,47,9,1,28,0,264,0
21,0,0,0,0,1,0,0,17,24,4,37,0,213,0
21,0,0,0,0,1,0,0,10,26,2,8,0,243,0
15,0,0,0,0,1,0,0,29,6,1,2,0,250,0
1,0,0,0,0,1,0,0,0,0,1,0,0,10,0
2,0,1,0,0,1,0,1,23,0,0,15,0,43,0
2,0,0,0,0,0,0,0,0,0,1,0,0,22,0
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
5,0,0,0,0,0,0,0,13,0,2,14,0,60,0
2,0,0,0,0,0,0,0,2,0,0,8,0,29,0
3,0,0,0,0,0,0,0,9,0,1,0,0,46,0
6,0,0,0,0,1,0,0,5,1,0,10,0,70,0
2,0,0,0,0,0,0,0,5,0,0,4,0,31,0
9,0,0,0,0,0,0,0,20,0,0,10,0,122,0
11,0,5,0,0,2,0,1,42,0,0,114,0,105,0
12,0,1,0,0,2,0,0,60,1,2,65,0,142,0
15,4,7,9,12,2,0,1,5,20,1,151,2,29,0
15,3,4,1,4,3,0,0,22,22,1,115,3,100,0
14,0,0,0,0,4,0,0,26,2,0,36,0,179,0
16,1,1,1,2,3,1,1,9,27,5,42,1,122,0
17,0,1,0,0,2,0,1,38,11,3,39,0,177,0
14,2,7,3,6,1,1,1,22,2,2,159,1,58,0
1,0,0,0,0,0,0,0,11,0,0,4,0,19,0
5,0,0,0,0,1,0,0,0,0,0,0,0,85,0
2,0,0,0,0,2,0,0,0,0,0,0,0,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
3,0,0,0,0,1,0,0,3,0,0,0,0,30,0
4,0,0,0,0,0,0,0,10,0,1,10,0,50,0
9,0,2,0,0,0,0,0,35,0,0,67,0,88,0
7,0,0,0,1,0,0,0,8,4,0,24,0,79,0
3,0,0,0,0,1,0,0,7,0,0,4,0,40,0
5,0,0,0,0,2,0,0,31,0,0,21,0,73,0
7,0,0,0,0,1,0,0,0,0,0,0,0,87,0
14,0,0,0,0,5,0,0,31,0,1,20,0,193,0
15,0,1,1,1,1,0,0,34,8,5,81,0,127,0
17,0,1,0,0,3,0,0,28,6,3,58,0,162,0
16,0,0,0,1,3,0,0,26,0,3,74,0,129,0
17,0,1,0,0,3,0,1,8,11,2,18,0,189,0
15,0,0,0,0,2,0,0,24,0,2,23,0,197,0
15,0,3,1,1,2,0,2,27,11,1,98,0,98,0
17,1,9,1,2,5,1,2,28,0,1,205,1,82,0
17,0,10,0,3,2,0,1,19,13,2,195,0,76,0
17,4,10,3,8,1,0,1,8,4,1,223,3,49,0
16,2,8,3,6,2,0,1,8,2,3,163,0,58,0
18,2,14,4,8,3,1,2,26,12,1,271,0,82,0
19,0,4,0,0,0,0,0,71,20,0,103,0,200,0
18,0,0,0,0,2,0,0,27,35,0,83,0,137,0
17,0,0,0,0,3,0,0,50,1,1,6,0,256,0
17,0,1,0,0,5,0,1,41,3,1,29,0,257,0
17,2,6,1,4,2,0,0,17,16,0,196,2,77,0
19,0,0,0,0,5,0,0,23,28,2,47,0,179,0
19,0,0,0,0,2,0,0,37,13,0,4,0,282,0
2,0,0,0,0,1,0,0,2,1,0,8,0,18,0
5,0,2,0,0,1,0,0,14,0,0,33,0,59,0
1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
1,0,0,0,0,0,0,0,12,0,0,0,0,26,0
1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
12,0,0,0,0,2,0,0,62,0,6,13,0,243,0
8,0,0,0,0,0,0,0,12,0,1,0,0,178,0
6,0,0,0,0,0,0,0,28,0,0,2,0,124,0
3,0,0,0,0,0,0,0,13,0,1,0,0,71,0
7,0,0,0,0,2,0,0,12,0,1,0,0,146,0
7,0,0,0,0,2,0,0,21,0,2,0,0,151,0
7,0,0,0,0,2,0,0,29,1,0,0,0,159,0
1,0,0,0,0,1,0,0,0,5,0,0,0,25,0
1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,0,1,0,0,0,0,0,2,0,0,15,0,5,0
1,0,1,0,0,0,0,0,6,0,0,15,0,9,0
2,0,0,0,0,0,0,0,23,0,1,0,0,54,0
1,0,0,0,0,0,0,0,0,13,0,0,0,6,0
1,0,1,0,0,0,0,0,11,0,0,18,0,13,0
1,1,1,0,0,0,0,0,12,0,0,25,1,13,0
1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1,0,0,0,0,0,0,0,11,0,0,0,0,23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1,0,0,0,0,0,0,0,7,0,0,0,0,20,0
1,0,0,0,0,0,0,0,0,0,1,0,0,14,0
1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
1,0,0,0,0,0,0,0,9,0,0,4,0,17,0
16,0,0,0,0,0,0,0,62,0,2,51,0,242,0
14,0,0,0,0,3,0,0,23,2,3,33,0,156,0
12,0,0,0,0,1,0,0,67,0,3,27,0,235,0
14,0,0,0,0,1,0,0,33,0,4,28,0,192,0
16,0,0,0,0,4,0,0,30,1,6,15,0,253,0
18,0,0,0,0,2,0,0,65,3,2,4,0,291,0
10,0,0,0,0,1,0,0,19,0,4,2,0,177,0
8,0,0,0,0,2,0,0,17,4,1,16,0,115,0
18,1,1,1,1,5,1,1,38,6,3,93,0,198,0
17,4,8,4,8,2,1,1,21,18,3,206,1,75,0
19,5,10,10,14,5,0,0,6,32,1,256,2,37,1
19,11,17,15,18,2,0,2,2,7,0,392,2,24,1
20,5,10,6,8,2,0,0,49,33,0,281,2,101,1
19,13,16,9,15,0,0,0,11,4,0,397,5,39,1
19,0,4,0,3,2,0,1,53,13,0,163,0,149,0
19,3,13,1,3,1,0,1,46,8,1,278,2,101,0
21,0,7,0,0,3,0,0,36,2,3,212,0,127,0
20,5,13,4,14,1,0,0,24,10,1,317,4,63,0
21,5,12,5,10,1,0,0,15,19,1,320,3,60,0
21,1,9,2,7,1,0,1,31,44,1,238,1,89,0
17,0,1,0,0,1,0,1,27,5,1,33,0,205,0
22,0,1,0,0,5,0,0,38,24,2,48,0,259,0
18,0,0,0,0,5,0,0,28,27,3,14,0,246,0
9,0,0,0,0,2,0,0,33,0,2,9,0,155,0
17,0,0,0,0,2,0,0,29,8,3,20,0,241,0
19,0,0,0,0,5,0,0,45,4,4,8,0,281,0
19,0,0,0,0,2,0,0,62,9,2,15,0,277,0
21,0,0,0,0,1,0,0,40,10,1,1,0,339,0
1,0,0,0,0,0,0,0,5,0,0,6,0,12,0
5,0,0,0,0,1,0,0,18,0,0,28,0,54,0
2,0,0,0,0,0,0,0,11,0,0,6,0,36,0
17,0,0,0,0,1,0,0,43,10,0,14,0,238,0
20,0,3,0,0,2,0,1,81,10,4,66,0,244,0
19,0,0,0,0,0,0,0,42,26,0,49,0,209,0
19,0,1,0,0,2,0,0,53,4,4,53,0,229,0
19,0,1,0,0,1,0,0,35,7,0,78,0,195,0
21,0,2,0,0,3,0,1,40,15,0,101,0,205,0
20,0,0,0,0,1,0,0,44,23,0,100,0,177,0
21,0,1,0,0,1,0,0,48,27,0,62,0,233,0
21,0,0,0,0,1,0,0,72,6,1,52,0,277,0
15,1,2,0,0,1,0,1,28,27,0,125,1,111,0
22,1,5,0,1,5,0,1,49,36,2,189,1,154,0
17,0,0,0,0,3,0,0,55,0,3,29,0,278,0
16,0,0,0,0,3,0,0,80,0,1,16,0,319,0
1,0,0,0,0,0,0,0,13,0,0,0,0,31,0
1,0,0,0,0,0,0,0,4,0,0,0,0,23,0
1,0,0,0,0,0,0,0,2,0,0,0,0,19,0
9,0,0,0,0,2,0,0,36,0,3,8,0,177,0
1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2,0,0,0,0,1,0,0,12,0,0,10,0,36,0
7,0,0,0,0,0,0,0,19,0,1,14,0,105,0
1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
1,0,0,0,0,0,0,0,0,0,0,0,0,22,0
3,0,0,0,0,2,0,0,0,0,0,0,0,73,0
2,0,0,0,0,0,0,0,4,0,0,0,0,42,0
7,0,0,0,0,3,0,0,39,0,2,9,0,151,0
3,0,0,0,0,0,0,0,35,0,0,7,0,68,0
1,0,0,0,0,1,0,0,0,6,0,0,0,14,0
1,0,0,0,0,0,0,0,7,0,0,0,0,29,0
1,0,0,0,0,0,0,0,0,1,0,0,0,18,0
1,0,0,0,0,0,0,0,0,1,0,0,0,29,0
9,0,0,0,0,1,0,0,95,0,0,30,0,201,0
2,0,0,0,0,0,0,0,0,0,0,0,0,54,0
6,0,0,0,0,0,0,0,18,0,0,6,0,95,0
3,0,0,0,0,0,0,0,13,1,0,12,0,53,0
16,0,2,0,1,3,0,0,83,7,3,112,0,193,0
16,0,4,0,0,0,0,0,52,0,1,93,0,180,0
16,0,5,0,0,0,0,0,61,0,1,127,0,159,0
10,0,0,0,0,0,0,0,48,0,0,5,0,225,0
8,0,1,0,0,2,0,0,24,0,0,29,0,146,0
1,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
10,0,0,0,0,2,0,0,45,0,1,0,0,221,0
14,0,1,0,0,2,0,0,5,7,2,20,0,163,0
14,0,0,0,0,1,0,0,31,5,2,18,0,224,0
16,0,1,0,1,4,0,0,26,10,0,45,0,160,0
12,0,0,0,0,2,0,0,32,0,2,14,0,228,0
1,0,0,0,0,0,0,0,0,0,1,0,0,17,0
1,0,0,0,0,1,0,0,6,0,0,4,0,14,0
5,0,0,0,0,2,0,0,0,0,0,0,0,62,0
4,0,0,0,0,0,0,0,6,3,0,10,0,44,0
6,0,1,0,0,2,0,0,6,7,0,16,0,28,0
7,1,3,1,3,1,0,1,7,18,0,75,0,31,0
9,2,4,1,2,3,1,2,22,0,0,93,2,64,0
7,2,2,1,3,0,0,0,4,7,1,64,2,15,0
10,4,5,3,5,0,0,0,12,0,0,118,3,40,0
8,2,3,4,5,0,0,0,5,0,0,68,0,20,0
6,2,3,5,5,1,1,1,0,5,0,77,0,9,0
9,2,2,1,1,3,1,1,2,0,0,66,1,44,0
1,0,0,0,0,0,0,0,2,0,0,1,0,12,0
20,0,0,0,0,1,0,0,44,10,2,13,0,292,0
21,0,0,0,0,1,0,0,74,5,0,12,0,333,0
6,0,0,1,1,0,0,0,12,1,0,28,0,47,0
8,0,2,1,1,0,0,0,11,0,1,42,0,46,0
1,0,0,0,0,1,0,0,0,0,1,0,0,26,0
17,0,0,0,0,3,0,0,41,0,5,6,0,341,0
17,0,0,0,0,1,0,0,46,2,4,20,0,261,0
1,0,0,0,0,0,0,0,7,0,0,8,0,13,0
18,0,1,0,1,3,0,0,18,19,1,89,0,148,0
14,0,0,0,0,0,0,0,32,32,1,7,0,162,0
17,0,0,0,0,1,0,0,50,0,3,1,0,334,0
17,0,0,0,0,3,0,0,55,3,2,12,0,294,0
4,0,0,0,0,0,0,0,17,0,0,0,0,82,0
